,replicate,334_373,334_384,600,ratio,surfactant_1,surfactant_1_ratio,surfactant_2,surfactant_2_ratio,analysis,well_idx,concentration
471,1,171213.0,224641.0,0.0417,0.7621627396601689,CAPB,0.1,CHAPS,0.9,fine_fine,3,4.292961185944636
472,1,178247.0,242549.0,0.0393,0.734890681882836,CAPB,0.1,CHAPS,0.9,fine_fine,4,4.865356010737254
473,1,182615.0,259802.0,0.0405,0.7029006705106197,CAPB,0.1,CHAPS,0.9,fine_fine,5,5.437750835529872
474,1,193749.0,284948.0,0.0391,0.6799451127925095,CAPB,0.1,CHAPS,0.9,fine_fine,6,6.01014566032249
475,1,214147.0,319361.0,0.0414,0.6705483762889018,CAPB,0.1,CHAPS,0.9,fine_fine,7,6.582540485115108
476,1,215430.0,313876.0,0.0433,0.6863538467420255,CAPB,0.1,CHAPS,0.9,fine_fine,8,7.154935309907726
477,1,230701.0,342154.0,0.0389,0.6742607130122693,CAPB,0.1,CHAPS,0.9,fine_fine,9,8.585922371889271
478,1,234075.0,357083.0,0.0395,0.6555198651293956,CAPB,0.1,CHAPS,0.9,fine_fine,10,11.084378119385612
479,1,219206.0,332853.0,0.0409,0.6585669950398524,CAPB,0.1,CHAPS,0.9,fine_fine,11,14.309870619815452
480,2,138376.0,176026.0,0.0412,0.7861111426721052,CAPB,0.1,CHAPS,0.9,fine_fine,12,2.289579299170472
481,2,149689.0,191456.0,0.0412,0.7818454370717032,CAPB,0.1,CHAPS,0.9,fine_fine,13,2.955834165169496
482,2,169673.0,221096.0,0.0414,0.7674177732749575,CAPB,0.1,CHAPS,0.9,fine_fine,14,3.815965498617454
483,2,163591.0,212818.0,0.0419,0.7686896785046378,CAPB,0.1,CHAPS,0.9,fine_fine,15,4.292961185944636
484,2,168128.0,229813.0,0.0394,0.7315861156679562,CAPB,0.1,CHAPS,0.9,fine_fine,16,4.865356010737254
485,2,172727.0,244554.0,0.0403,0.7062939064582874,CAPB,0.1,CHAPS,0.9,fine_fine,17,5.437750835529872
486,2,186490.0,271046.0,0.0391,0.6880381927790855,CAPB,0.1,CHAPS,0.9,fine_fine,18,6.01014566032249
487,2,203783.0,299770.0,0.0412,0.6797978450145111,CAPB,0.1,CHAPS,0.9,fine_fine,19,6.582540485115108
488,2,203354.0,298728.0,0.0434,0.6807329744784553,CAPB,0.1,CHAPS,0.9,fine_fine,20,7.154935309907726
489,2,221070.0,331335.0,0.039,0.6672099234913306,CAPB,0.1,CHAPS,0.9,fine_fine,21,8.585922371889271
490,2,226465.0,345485.0,0.0395,0.6554987915539024,CAPB,0.1,CHAPS,0.9,fine_fine,22,11.084378119385612
491,2,211258.0,323089.0,0.0411,0.6538693672641285,CAPB,0.1,CHAPS,0.9,fine_fine,23,14.309870619815452
492,3,129932.0,167821.0,0.0409,0.7742296852003027,CAPB,0.1,CHAPS,0.9,fine_fine,24,2.289579299170472
493,3,141693.0,184699.0,0.0411,0.7671562921293564,CAPB,0.1,CHAPS,0.9,fine_fine,25,2.955834165169496
494,3,161095.0,212173.0,0.0412,0.7592624886295617,CAPB,0.1,CHAPS,0.9,fine_fine,26,3.815965498617454
495,3,154697.0,204585.0,0.0416,0.7561502553950681,CAPB,0.1,CHAPS,0.9,fine_fine,27,4.292961185944636
496,3,161670.0,224037.0,0.0395,0.7216218749581542,CAPB,0.1,CHAPS,0.9,fine_fine,28,4.865356010737254
497,3,165055.0,237598.0,0.0404,0.6946817734156011,CAPB,0.1,CHAPS,0.9,fine_fine,29,5.437750835529872
498,3,180846.0,264640.0,0.0394,0.6833660822249094,CAPB,0.1,CHAPS,0.9,fine_fine,30,6.01014566032249
499,3,198566.0,290849.0,0.0413,0.6827116476247125,CAPB,0.1,CHAPS,0.9,fine_fine,31,6.582540485115108
500,3,196432.0,288827.0,0.0433,0.6801026219847868,CAPB,0.1,CHAPS,0.9,fine_fine,32,7.154935309907726
501,3,213615.0,324717.0,0.0392,0.6578497584050111,CAPB,0.1,CHAPS,0.9,fine_fine,33,8.585922371889271
502,3,220900.0,338290.0,0.0396,0.6529900381329629,CAPB,0.1,CHAPS,0.9,fine_fine,34,11.084378119385612
503,3,207826.0,319365.0,0.041,0.650747577223553,CAPB,0.1,CHAPS,0.9,fine_fine,35,14.309870619815452
504,1,109458.0,138516.0,0.0428,0.7902191804556874,DTAB,0.5,CAPB,0.5,fine_fine,0,0.4220509042905779
505,1,108602.0,133796.0,0.0395,0.8116984065293432,DTAB,0.5,CAPB,0.5,fine_fine,1,0.5448653745230628
506,1,113102.0,140311.0,0.0398,0.8060807777009643,DTAB,0.5,CAPB,0.5,fine_fine,2,0.7034181738176298
507,1,122227.0,151519.0,0.0402,0.8066777103861562,DTAB,0.5,CAPB,0.5,fine_fine,3,0.7913454455448337
508,1,99765.0,125431.0,0.0494,0.7953775382481205,DTAB,0.5,CAPB,0.5,fine_fine,4,0.8968581716174782
509,1,101129.0,126524.0,0.0406,0.7992870917770541,DTAB,0.5,CAPB,0.5,fine_fine,5,1.0023708976901229
510,1,103303.0,129935.0,0.04,0.7950359795282257,DTAB,0.5,CAPB,0.5,fine_fine,6,1.107883623762767
511,1,105607.0,133253.0,0.0404,0.7925299993245931,DTAB,0.5,CAPB,0.5,fine_fine,7,1.2133963498354114
512,1,110284.0,140708.0,0.0402,0.7837791738920318,DTAB,0.5,CAPB,0.5,fine_fine,8,1.318909075908056
513,1,109126.0,142030.0,0.0409,0.7683306343730197,DTAB,0.5,CAPB,0.5,fine_fine,9,1.582690891089667
514,1,118218.0,155862.0,0.0386,0.7584786541940948,DTAB,0.5,CAPB,0.5,fine_fine,10,2.0432451544614856
515,1,101896.0,133415.0,0.0397,0.7637522017764119,DTAB,0.5,CAPB,0.5,fine_fine,11,2.637818151816112
516,2,102651.0,129703.0,0.0426,0.7914311928020169,DTAB,0.5,CAPB,0.5,fine_fine,12,0.4220509042905779
517,2,101363.0,128191.0,0.0394,0.7907185371827975,DTAB,0.5,CAPB,0.5,fine_fine,13,0.5448653745230628
518,2,106955.0,135782.0,0.0396,0.7876964546110677,DTAB,0.5,CAPB,0.5,fine_fine,14,0.7034181738176298
519,2,116502.0,147471.0,0.04,0.7899993897105193,DTAB,0.5,CAPB,0.5,fine_fine,15,0.7913454455448337
520,2,95533.0,119512.0,0.0492,0.7993590601780575,DTAB,0.5,CAPB,0.5,fine_fine,16,0.8968581716174782
521,2,96377.0,120668.0,0.0407,0.7986955945238174,DTAB,0.5,CAPB,0.5,fine_fine,17,1.0023708976901229
522,2,98218.0,123655.0,0.0401,0.7942905664954915,DTAB,0.5,CAPB,0.5,fine_fine,18,1.107883623762767
523,2,99807.0,126866.0,0.0407,0.786711963804329,DTAB,0.5,CAPB,0.5,fine_fine,19,1.2133963498354114
524,2,104895.0,133696.0,0.0402,0.7845784466251795,DTAB,0.5,CAPB,0.5,fine_fine,20,1.318909075908056
525,2,103713.0,135281.0,0.0396,0.766648679415439,DTAB,0.5,CAPB,0.5,fine_fine,21,1.582690891089667
526,2,113123.0,149843.0,0.0386,0.7549435075378896,DTAB,0.5,CAPB,0.5,fine_fine,22,2.0432451544614856
527,2,99197.0,130624.0,0.0396,0.7594086844683978,DTAB,0.5,CAPB,0.5,fine_fine,23,2.637818151816112
528,3,99567.0,127066.0,0.0425,0.7835849086301607,DTAB,0.5,CAPB,0.5,fine_fine,24,0.4220509042905779
529,3,98731.0,124984.0,0.0397,0.7899491134865263,DTAB,0.5,CAPB,0.5,fine_fine,25,0.5448653745230628
530,3,103399.0,131358.0,0.0398,0.7871541893146973,DTAB,0.5,CAPB,0.5,fine_fine,26,0.7034181738176298
531,3,112364.0,143102.0,0.0401,0.7852021634917751,DTAB,0.5,CAPB,0.5,fine_fine,27,0.7913454455448337
532,3,91997.0,115847.0,0.0494,0.7941250097110845,DTAB,0.5,CAPB,0.5,fine_fine,28,0.8968581716174782
533,3,92893.0,116655.0,0.0409,0.7963053448201963,DTAB,0.5,CAPB,0.5,fine_fine,29,1.0023708976901229
534,3,94924.0,120061.0,0.0402,0.7906314290235796,DTAB,0.5,CAPB,0.5,fine_fine,30,1.107883623762767
535,3,96454.0,123648.0,0.0404,0.780069228778468,DTAB,0.5,CAPB,0.5,fine_fine,31,1.2133963498354114
536,3,100728.0,131155.0,0.0403,0.7680073195836987,DTAB,0.5,CAPB,0.5,fine_fine,32,1.318909075908056
537,3,100998.0,132175.0,0.0395,0.7641233213542652,DTAB,0.5,CAPB,0.5,fine_fine,33,1.582690891089667
538,3,108691.0,146000.0,0.0387,0.744458904109589,DTAB,0.5,CAPB,0.5,fine_fine,34,2.0432451544614856
539,3,96854.0,128916.0,0.0397,0.751295417170871,DTAB,0.5,CAPB,0.5,fine_fine,35,2.637818151816112
540,1,140854.0,176659.0,0.04,0.7973213931925348,CAPB,0.1,CHAPS,0.9,rough_rough,0,0.713
541,1,154288.0,188622.0,0.0396,0.8179745734855955,CAPB,0.1,CHAPS,0.9,rough_rough,1,0.996
542,1,156410.0,187044.0,0.0401,0.8362203545689785,CAPB,0.1,CHAPS,0.9,rough_rough,2,1.393
543,1,156649.0,182896.0,0.0411,0.8564922141544922,CAPB,0.1,CHAPS,0.9,rough_rough,3,1.947
544,1,166309.0,199982.0,0.0396,0.8316198457861208,CAPB,0.1,CHAPS,0.9,rough_rough,4,2.722
545,1,177944.0,225606.0,0.0399,0.7887378881767328,CAPB,0.1,CHAPS,0.9,rough_rough,5,3.804
546,1,200601.0,277201.0,0.0417,0.7236662205403299,CAPB,0.1,CHAPS,0.9,rough_rough,6,5.318
547,1,224260.0,328226.0,0.0558,0.6832487371506218,CAPB,0.1,CHAPS,0.9,rough_rough,7,7.433
548,1,241119.0,373971.0,0.0402,0.6447532027884515,CAPB,0.1,CHAPS,0.9,rough_rough,8,10.39
549,1,235240.0,364800.0,0.0393,0.6448464912280701,CAPB,0.1,CHAPS,0.9,rough_rough,9,14.524
550,1,254689.0,398206.0,0.039,0.6395910659306991,CAPB,0.1,CHAPS,0.9,rough_rough,10,20.302
551,1,234527.0,363803.0,0.0423,0.644653837379021,CAPB,0.1,CHAPS,0.9,rough_rough,11,28.379
552,2,127178.0,158340.0,0.0397,0.8031956549197928,CAPB,0.1,CHAPS,0.9,rough_rough,12,0.713
553,2,140293.0,175723.0,0.0395,0.7983758529048559,CAPB,0.1,CHAPS,0.9,rough_rough,13,0.996
554,2,141139.0,177172.0,0.0405,0.79662136229201,CAPB,0.1,CHAPS,0.9,rough_rough,14,1.393
555,2,138981.0,175598.0,0.0408,0.7914725680246928,CAPB,0.1,CHAPS,0.9,rough_rough,15,1.947
556,2,149488.0,189475.0,0.0393,0.7889589655627391,CAPB,0.1,CHAPS,0.9,rough_rough,16,2.722
557,2,166058.0,215255.0,0.04,0.7714478177045829,CAPB,0.1,CHAPS,0.9,rough_rough,17,3.804
558,2,190212.0,256927.0,0.0417,0.740334803270968,CAPB,0.1,CHAPS,0.9,rough_rough,18,5.318
559,2,213590.0,308050.0,0.0556,0.6933614672942704,CAPB,0.1,CHAPS,0.9,rough_rough,19,7.433
560,2,233344.0,358031.0,0.0399,0.6517424468830911,CAPB,0.1,CHAPS,0.9,rough_rough,20,10.39
561,2,229472.0,358810.0,0.0395,0.6395362448092305,CAPB,0.1,CHAPS,0.9,rough_rough,21,14.524
562,2,246544.0,386296.0,0.0392,0.6382256093772651,CAPB,0.1,CHAPS,0.9,rough_rough,22,20.302
563,2,230327.0,356303.0,0.0425,0.6464357583292871,CAPB,0.1,CHAPS,0.9,rough_rough,23,28.379
564,3,121595.0,151399.0,0.0401,0.8031426891855297,CAPB,0.1,CHAPS,0.9,rough_rough,24,0.713
565,3,134525.0,170073.0,0.0396,0.7909838716315934,CAPB,0.1,CHAPS,0.9,rough_rough,25,0.996
566,3,134675.0,170765.0,0.0402,0.7886569261851082,CAPB,0.1,CHAPS,0.9,rough_rough,26,1.393
567,3,132651.0,170526.0,0.0409,0.7778931072094578,CAPB,0.1,CHAPS,0.9,rough_rough,27,1.947
568,3,141358.0,182934.0,0.0394,0.7727267757770562,CAPB,0.1,CHAPS,0.9,rough_rough,28,2.722
569,3,157686.0,206876.0,0.04,0.7622247143216226,CAPB,0.1,CHAPS,0.9,rough_rough,29,3.804
570,3,183359.0,248844.0,0.0416,0.7368431627847165,CAPB,0.1,CHAPS,0.9,rough_rough,30,5.318
571,3,209075.0,300343.0,0.055,0.6961207685879145,CAPB,0.1,CHAPS,0.9,rough_rough,31,7.433
572,3,228504.0,348097.0,0.0402,0.6564377170731147,CAPB,0.1,CHAPS,0.9,rough_rough,32,10.39
573,3,224257.0,349150.0,0.0391,0.6422941429185164,CAPB,0.1,CHAPS,0.9,rough_rough,33,14.524
574,3,240619.0,377300.0,0.0391,0.6377391995759343,CAPB,0.1,CHAPS,0.9,rough_rough,34,20.302
575,3,225268.0,349546.0,0.0428,0.6444588122879392,CAPB,0.1,CHAPS,0.9,rough_rough,35,28.379
576,1,141570.0,174581.0,0.0402,0.8109129859492156,NaDC,0.5,NaC,0.5,fine_fine,0,1.868493015437685
577,1,148264.0,180379.0,0.0398,0.8219582102129406,NaDC,0.5,NaC,0.5,fine_fine,1,2.4122141104316777
578,1,147010.0,176975.0,0.039,0.8306822997598531,NaDC,0.5,NaC,0.5,fine_fine,2,3.1141550257294752
579,1,147536.0,176829.0,0.0403,0.8343427831407744,NaDC,0.5,NaC,0.5,fine_fine,3,3.5034244039456595
580,1,134108.0,162633.0,0.0417,0.8246050924474123,NaDC,0.5,NaC,0.5,fine_fine,4,3.970547657805081
581,1,133492.0,165140.0,0.0429,0.8083565459610028,NaDC,0.5,NaC,0.5,fine_fine,5,4.437670911664502
582,1,164452.0,226661.0,0.0415,0.7255416679534635,NaDC,0.5,NaC,0.5,fine_fine,6,4.904794165523922
583,1,167684.0,235472.0,0.0385,0.7121186383094381,NaDC,0.5,NaC,0.5,fine_fine,7,5.371917419383344
584,1,176450.0,249314.0,0.0398,0.7077420441692003,NaDC,0.5,NaC,0.5,fine_fine,8,5.839040673242765
585,1,176221.0,252745.0,0.0393,0.6972284318186315,NaDC,0.5,NaC,0.5,fine_fine,9,7.006848807891319
586,1,165005.0,237163.0,0.0398,0.6957451204445887,NaDC,0.5,NaC,0.5,fine_fine,10,9.04580291411879
587,1,149646.0,217349.0,0.0396,0.6885055831864881,NaDC,0.5,NaC,0.5,fine_fine,11,11.678081346485529
588,2,129607.0,163161.0,0.0402,0.7943503655898162,NaDC,0.5,NaC,0.5,fine_fine,12,1.868493015437685
589,2,136335.0,171615.0,0.0398,0.7944235643737435,NaDC,0.5,NaC,0.5,fine_fine,13,2.4122141104316777
590,2,136475.0,169274.0,0.0388,0.8062372248543781,NaDC,0.5,NaC,0.5,fine_fine,14,3.1141550257294752
591,2,137480.0,167417.0,0.0403,0.8211830339810174,NaDC,0.5,NaC,0.5,fine_fine,15,3.5034244039456595
592,2,123899.0,152433.0,0.0417,0.8128095622338994,NaDC,0.5,NaC,0.5,fine_fine,16,3.970547657805081
593,2,122225.0,152869.0,0.0426,0.7995407832850349,NaDC,0.5,NaC,0.5,fine_fine,17,4.437670911664502
594,2,157428.0,220658.0,0.0416,0.71344796019179,NaDC,0.5,NaC,0.5,fine_fine,18,4.904794165523922
595,2,159501.0,226416.0,0.0388,0.7044599321602714,NaDC,0.5,NaC,0.5,fine_fine,19,5.371917419383344
596,2,168480.0,241865.0,0.0399,0.6965869389948939,NaDC,0.5,NaC,0.5,fine_fine,20,5.839040673242765
597,2,167364.0,243312.0,0.0393,0.6878575655947918,NaDC,0.5,NaC,0.5,fine_fine,21,7.006848807891319
598,2,155094.0,230003.0,0.0398,0.674312943744212,NaDC,0.5,NaC,0.5,fine_fine,22,9.04580291411879
599,2,145499.0,211245.0,0.0395,0.6887689649459159,NaDC,0.5,NaC,0.5,fine_fine,23,11.678081346485529
600,3,122758.0,154802.0,0.0402,0.793000090438108,NaDC,0.5,NaC,0.5,fine_fine,24,1.868493015437685
601,3,130231.0,163660.0,0.0396,0.7957411707197849,NaDC,0.5,NaC,0.5,fine_fine,25,2.4122141104316777
602,3,128770.0,161367.0,0.0391,0.7979946333513048,NaDC,0.5,NaC,0.5,fine_fine,26,3.1141550257294752
603,3,129989.0,159353.0,0.0401,0.8157298576117173,NaDC,0.5,NaC,0.5,fine_fine,27,3.5034244039456595
604,3,118853.0,146537.0,0.0417,0.8110784307035084,NaDC,0.5,NaC,0.5,fine_fine,28,3.970547657805081
605,3,117205.0,146131.0,0.0434,0.8020543211228282,NaDC,0.5,NaC,0.5,fine_fine,29,4.437670911664502
606,3,152021.0,214207.0,0.0414,0.709692026871204,NaDC,0.5,NaC,0.5,fine_fine,30,4.904794165523922
607,3,156735.0,224871.0,0.039,0.6969996131115173,NaDC,0.5,NaC,0.5,fine_fine,31,5.371917419383344
608,3,164573.0,239787.0,0.0398,0.6863299511649923,NaDC,0.5,NaC,0.5,fine_fine,32,5.839040673242765
609,3,163418.0,241473.0,0.0393,0.6767547510487715,NaDC,0.5,NaC,0.5,fine_fine,33,7.006848807891319
610,3,153598.0,227051.0,0.0398,0.6764911847998908,NaDC,0.5,NaC,0.5,fine_fine,34,9.04580291411879
611,3,144069.0,208244.0,0.0396,0.6918278557845604,NaDC,0.5,NaC,0.5,fine_fine,35,11.678081346485529
612,1,163505.0,200781.0,0.0419,0.814344982842002,NaDC,0.1,NaC,0.9,rough_rough,0,1.832
613,1,167515.0,202728.0,0.0399,0.8263042105678544,NaDC,0.1,NaC,0.9,rough_rough,1,2.447
614,1,170214.0,205418.0,0.0401,0.828622613402915,NaDC,0.1,NaC,0.9,rough_rough,2,3.268
615,1,161618.0,195510.0,0.0397,0.8266482532862769,NaDC,0.1,NaC,0.9,rough_rough,3,4.364
616,1,164095.0,198704.0,0.041,0.8258263547789677,NaDC,0.1,NaC,0.9,rough_rough,4,5.828
617,1,172089.0,211873.0,0.039,0.8122271360673611,NaDC,0.1,NaC,0.9,rough_rough,5,7.784
618,1,197051.0,252160.0,0.0389,0.781452252538071,NaDC,0.1,NaC,0.9,rough_rough,6,10.395
619,1,226578.0,308745.0,0.0441,0.7338677549433998,NaDC,0.1,NaC,0.9,rough_rough,7,13.882
620,1,223174.0,329866.0,0.0415,0.676559572674965,NaDC,0.1,NaC,0.9,rough_rough,8,18.539
621,1,245111.0,370392.0,0.0461,0.6617610531544957,NaDC,0.1,NaC,0.9,rough_rough,9,24.759
622,1,245628.0,372981.0,0.039,0.6585536528670362,NaDC,0.1,NaC,0.9,rough_rough,10,33.065
623,1,204061.0,304133.0,0.0396,0.6709597445854281,NaDC,0.1,NaC,0.9,rough_rough,11,44.157
624,2,151727.0,186434.0,0.0419,0.8138376047287512,NaDC,0.1,NaC,0.9,rough_rough,12,1.832
625,2,154410.0,189522.0,0.0397,0.8147339095197391,NaDC,0.1,NaC,0.9,rough_rough,13,2.447
626,2,156969.0,195193.0,0.04,0.804173305395173,NaDC,0.1,NaC,0.9,rough_rough,14,3.268
627,2,148001.0,184871.0,0.0396,0.8005636362652877,NaDC,0.1,NaC,0.9,rough_rough,15,4.364
628,2,151557.0,189638.0,0.0412,0.7991910903932756,NaDC,0.1,NaC,0.9,rough_rough,16,5.828
629,2,159954.0,201646.0,0.0391,0.7932416214554219,NaDC,0.1,NaC,0.9,rough_rough,17,7.784
630,2,184327.0,237076.0,0.0388,0.7775017294032294,NaDC,0.1,NaC,0.9,rough_rough,18,10.395
631,2,212675.0,291320.0,0.044,0.7300391322257311,NaDC,0.1,NaC,0.9,rough_rough,19,13.882
632,2,215801.0,317015.0,0.0417,0.6807280412598773,NaDC,0.1,NaC,0.9,rough_rough,20,18.539
633,2,236491.0,356713.0,0.0463,0.6629727540067225,NaDC,0.1,NaC,0.9,rough_rough,21,24.759
634,2,236181.0,360992.0,0.0391,0.6542554959666697,NaDC,0.1,NaC,0.9,rough_rough,22,33.065
635,2,196057.0,292206.0,0.0399,0.6709547374112783,NaDC,0.1,NaC,0.9,rough_rough,23,44.157
636,3,144161.0,180722.0,0.0417,0.797694801961023,NaDC,0.1,NaC,0.9,rough_rough,24,1.832
637,3,146044.0,182776.0,0.0396,0.7990326957587429,NaDC,0.1,NaC,0.9,rough_rough,25,2.447
638,3,148706.0,187183.0,0.04,0.7944418029415065,NaDC,0.1,NaC,0.9,rough_rough,26,3.268
639,3,140568.0,179471.0,0.0399,0.7832351744850143,NaDC,0.1,NaC,0.9,rough_rough,27,4.364
640,3,145204.0,183657.0,0.0411,0.7906260039094617,NaDC,0.1,NaC,0.9,rough_rough,28,5.828
641,3,152778.0,194731.0,0.0388,0.7845592124520492,NaDC,0.1,NaC,0.9,rough_rough,29,7.784
642,3,174551.0,231186.0,0.0389,0.7550240931544298,NaDC,0.1,NaC,0.9,rough_rough,30,10.395
643,3,205335.0,285899.0,0.044,0.7182081784126563,NaDC,0.1,NaC,0.9,rough_rough,31,13.882
644,3,211862.0,310150.0,0.0416,0.683095276479123,NaDC,0.1,NaC,0.9,rough_rough,32,18.539
645,3,230350.0,348325.0,0.0463,0.6613076867867652,NaDC,0.1,NaC,0.9,rough_rough,33,24.759
646,3,232292.0,354074.0,0.0391,0.6560549489654705,NaDC,0.1,NaC,0.9,rough_rough,34,33.065
647,3,193441.0,289899.0,0.0395,0.6672703251822186,NaDC,0.1,NaC,0.9,rough_rough,35,44.157
648,1,144767.0,183879.0,0.0404,0.7872949058891989,NaDC,0.8,CAPB,0.2,rough_rough,0,0.301
649,1,139374.0,173231.0,0.039,0.8045557665775757,NaDC,0.8,CAPB,0.2,rough_rough,1,0.43
650,1,145933.0,177820.0,0.041,0.820678213924193,NaDC,0.8,CAPB,0.2,rough_rough,2,0.614
651,1,139184.0,170272.0,0.0404,0.8174215373050179,NaDC,0.8,CAPB,0.2,rough_rough,3,0.876
652,1,136561.0,170692.0,0.0387,0.800043352939798,NaDC,0.8,CAPB,0.2,rough_rough,4,1.25
653,1,141947.0,178912.0,0.0394,0.7933900465033089,NaDC,0.8,CAPB,0.2,rough_rough,5,1.783
654,1,150769.0,190693.0,0.0399,0.7906373070852103,NaDC,0.8,CAPB,0.2,rough_rough,6,2.545
655,1,164240.0,213882.0,0.04,0.7679000570407982,NaDC,0.8,CAPB,0.2,rough_rough,7,3.632
656,1,169398.0,239447.0,0.0466,0.7074550944467878,NaDC,0.8,CAPB,0.2,rough_rough,8,5.184
657,1,155800.0,222110.0,0.0393,0.7014542343883661,NaDC,0.8,CAPB,0.2,rough_rough,9,7.398
658,1,157529.0,225297.0,0.0387,0.6992059370519803,NaDC,0.8,CAPB,0.2,rough_rough,10,10.557
659,1,127723.0,180935.0,0.0411,0.7059054356536878,NaDC,0.8,CAPB,0.2,rough_rough,11,15.066
660,2,138450.0,175265.0,0.0402,0.7899466522123642,NaDC,0.8,CAPB,0.2,rough_rough,12,0.301
661,2,132799.0,165034.0,0.0389,0.8046766120920538,NaDC,0.8,CAPB,0.2,rough_rough,13,0.43
662,2,136740.0,170764.0,0.0394,0.8007542573376122,NaDC,0.8,CAPB,0.2,rough_rough,14,0.614
663,2,131112.0,165507.0,0.0404,0.7921840163860139,NaDC,0.8,CAPB,0.2,rough_rough,15,0.876
664,2,130647.0,164429.0,0.0387,0.7945496232416422,NaDC,0.8,CAPB,0.2,rough_rough,16,1.25
665,2,135190.0,171770.0,0.0396,0.7870408103859813,NaDC,0.8,CAPB,0.2,rough_rough,17,1.783
666,2,140912.0,186211.0,0.0399,0.7567329534775067,NaDC,0.8,CAPB,0.2,rough_rough,18,2.545
667,2,155111.0,210402.0,0.0399,0.7372125740249618,NaDC,0.8,CAPB,0.2,rough_rough,19,3.632
668,2,161428.0,230886.0,0.0451,0.6991675545507307,NaDC,0.8,CAPB,0.2,rough_rough,20,5.184
669,2,149551.0,216405.0,0.0391,0.6910699845197662,NaDC,0.8,CAPB,0.2,rough_rough,21,7.398
670,2,150441.0,216708.0,0.0388,0.6942106428927405,NaDC,0.8,CAPB,0.2,rough_rough,22,10.557
671,2,124333.0,177703.0,0.0411,0.6996674226096352,NaDC,0.8,CAPB,0.2,rough_rough,23,15.066
672,3,132933.0,169805.0,0.0404,0.7828568063366803,NaDC,0.8,CAPB,0.2,rough_rough,24,0.301
673,3,126817.0,159387.0,0.0393,0.7956546016927353,NaDC,0.8,CAPB,0.2,rough_rough,25,0.43
674,3,130969.0,163873.0,0.0393,0.799210364123437,NaDC,0.8,CAPB,0.2,rough_rough,26,0.614
675,3,125604.0,160336.0,0.0404,0.7833799022053687,NaDC,0.8,CAPB,0.2,rough_rough,27,0.876
676,3,125683.0,159414.0,0.0387,0.7884062880299095,NaDC,0.8,CAPB,0.2,rough_rough,28,1.25
677,3,129335.0,166285.0,0.0397,0.7777911417145262,NaDC,0.8,CAPB,0.2,rough_rough,29,1.783
678,3,136121.0,181135.0,0.0399,0.7514892207469567,NaDC,0.8,CAPB,0.2,rough_rough,30,2.545
679,3,148326.0,205743.0,0.04,0.7209285370583689,NaDC,0.8,CAPB,0.2,rough_rough,31,3.632
680,3,157647.0,226749.0,0.0477,0.6952489316380668,NaDC,0.8,CAPB,0.2,rough_rough,32,5.184
681,3,145435.0,211381.0,0.0392,0.6880230484291397,NaDC,0.8,CAPB,0.2,rough_rough,33,7.398
682,3,147324.0,214520.0,0.0388,0.6867611411523401,NaDC,0.8,CAPB,0.2,rough_rough,34,10.557
683,3,122236.0,175326.0,0.041,0.6971926582480636,NaDC,0.8,CAPB,0.2,rough_rough,35,15.066
684,1,149350.0,185983.0,0.0401,0.8030303844975079,NaDC,0.2,NaC,0.8,rough_rough,0,1.496
685,1,180898.0,230743.0,0.0398,0.7839804457773367,NaDC,0.2,NaC,0.8,rough_rough,1,2.011
686,1,229443.0,287623.0,0.04,0.7977213227036781,NaDC,0.2,NaC,0.8,rough_rough,2,2.702
687,1,189334.0,237730.0,0.0409,0.7964245152063265,NaDC,0.2,NaC,0.8,rough_rough,3,3.632
688,1,151003.0,186980.0,0.0389,0.8075890469568938,NaDC,0.2,NaC,0.8,rough_rough,4,4.88
689,1,164671.0,211743.0,0.0396,0.7776927690643847,NaDC,0.2,NaC,0.8,rough_rough,5,6.559
690,1,225263.0,311460.0,0.0402,0.7232485712451037,NaDC,0.2,NaC,0.8,rough_rough,6,8.814
691,1,230023.0,331225.0,0.0402,0.6944614687900974,NaDC,0.2,NaC,0.8,rough_rough,7,11.845
692,1,245717.0,360714.0,0.0502,0.6811961831256896,NaDC,0.2,NaC,0.8,rough_rough,8,15.919
693,1,254652.0,379701.0,0.0394,0.6706645492110898,NaDC,0.2,NaC,0.8,rough_rough,9,21.393
694,1,221982.0,326801.0,0.0397,0.679257407413074,NaDC,0.2,NaC,0.8,rough_rough,10,28.75
695,1,193665.0,284499.0,0.0425,0.6807229550894731,NaDC,0.2,NaC,0.8,rough_rough,11,38.637
696,2,143101.0,180453.0,0.0398,0.7930098141898444,NaDC,0.2,NaC,0.8,rough_rough,12,1.496
697,2,174170.0,220268.0,0.0398,0.790718579185356,NaDC,0.2,NaC,0.8,rough_rough,13,2.011
698,2,224543.0,282885.0,0.0401,0.7937607154850911,NaDC,0.2,NaC,0.8,rough_rough,14,2.702
699,2,181739.0,227965.0,0.0409,0.7972232579562653,NaDC,0.2,NaC,0.8,rough_rough,15,3.632
700,2,141733.0,177603.0,0.0388,0.7980326908892305,NaDC,0.2,NaC,0.8,rough_rough,16,4.88
701,2,155067.0,202132.0,0.0394,0.7671571052579502,NaDC,0.2,NaC,0.8,rough_rough,17,6.559
702,2,213363.0,295039.0,0.0402,0.7231688014126946,NaDC,0.2,NaC,0.8,rough_rough,18,8.814
703,2,219964.0,315643.0,0.04,0.6968759009387188,NaDC,0.2,NaC,0.8,rough_rough,19,11.845
