replicate,334_373,334_384,600,ratio,surfactant_1,surfactant_1_ratio,surfactant_2,surfactant_2_ratio,analysis,well_idx,concentration
2,136831.0,167977.0,0.0394,0.8145817582168987,DTAB,0.5,TTAB,0.5,rough_rough,13,1.287
2,138423.0,172609.0,0.0397,0.8019454373758031,DTAB,0.5,TTAB,0.5,rough_rough,14,1.836
2,132240.0,164578.0,0.0392,0.8035095820826599,DTAB,0.5,TTAB,0.5,rough_rough,15,2.62
2,110124.0,137266.0,0.0408,0.8022671309719814,DTAB,0.5,TTAB,0.5,rough_rough,16,3.74
2,99352.0,131488.0,0.0381,0.7555974689705525,DTAB,0.5,TTAB,0.5,rough_rough,17,5.337
2,142054.0,198455.0,0.0386,0.7157995515356126,DTAB,0.5,TTAB,0.5,rough_rough,18,7.616
2,141621.0,193877.0,0.0386,0.7304682865940777,DTAB,0.5,TTAB,0.5,rough_rough,19,10.869
2,131806.0,186267.0,0.0413,0.7076186334670124,DTAB,0.5,TTAB,0.5,rough_rough,20,15.511
2,132680.0,190080.0,0.0396,0.6980218855218855,DTAB,0.5,TTAB,0.5,rough_rough,21,22.136
2,124502.0,174266.0,0.0387,0.7144365510197055,DTAB,0.5,TTAB,0.5,rough_rough,22,31.59
2,107333.0,147839.0,0.0388,0.7260127571209221,DTAB,0.5,TTAB,0.5,rough_rough,23,45.082
3,136544.0,164727.0,0.0408,0.8289108646427119,DTAB,0.5,TTAB,0.5,rough_rough,24,0.902
3,130514.0,160689.0,0.0394,0.8122148995886463,DTAB,0.5,TTAB,0.5,rough_rough,25,1.287
3,133731.0,166806.0,0.0397,0.8017157656199417,DTAB,0.5,TTAB,0.5,rough_rough,26,1.836
3,128248.0,161132.0,0.0395,0.7959188739666857,DTAB,0.5,TTAB,0.5,rough_rough,27,2.62
3,107496.0,134158.0,0.0409,0.801264181040266,DTAB,0.5,TTAB,0.5,rough_rough,28,3.74
3,97306.0,129289.0,0.0383,0.7526239664627308,DTAB,0.5,TTAB,0.5,rough_rough,29,5.337
3,138076.0,194169.0,0.0389,0.711112484485165,DTAB,0.5,TTAB,0.5,rough_rough,30,7.616
3,137251.0,190400.0,0.0386,0.7208560924369748,DTAB,0.5,TTAB,0.5,rough_rough,31,10.869
3,129723.0,183154.0,0.0413,0.7082728195944397,DTAB,0.5,TTAB,0.5,rough_rough,32,15.511
3,130195.0,184924.0,0.0396,0.7040459864593022,DTAB,0.5,TTAB,0.5,rough_rough,33,22.136
3,122714.0,171860.0,0.0386,0.7140346793902014,DTAB,0.5,TTAB,0.5,rough_rough,34,31.59
3,106272.0,146240.0,0.0387,0.7266958424507659,DTAB,0.5,TTAB,0.5,rough_rough,35,45.082
1,147695.0,190887.0,0.0408,0.7737300078056651,TTAB,0.8,CHAPS,0.2,fine_fine,0,0.9896933678797956
1,157801.0,190544.0,0.0402,0.8281604248887396,TTAB,0.8,CHAPS,0.2,fine_fine,1,1.2776886438834598
1,137908.0,170032.0,0.0409,0.8110708572504,TTAB,0.8,CHAPS,0.2,fine_fine,2,1.6494889464663265
1,154665.0,184662.0,0.0413,0.8375572667901355,TTAB,0.8,CHAPS,0.2,fine_fine,3,1.855675064774617
1,126429.0,165150.0,0.0392,0.7655404178019982,TTAB,0.8,CHAPS,0.2,fine_fine,4,2.1030984067445657
1,138719.0,189263.0,0.039,0.7329430475053232,TTAB,0.8,CHAPS,0.2,fine_fine,5,2.350521748714515
1,159729.0,228797.0,0.0389,0.6981254124835553,TTAB,0.8,CHAPS,0.2,fine_fine,6,2.597945090684464
1,166943.0,235531.0,0.05,0.7087941714678747,TTAB,0.8,CHAPS,0.2,fine_fine,7,2.8453684326544124
1,191225.0,274626.0,0.0403,0.6963106188052115,TTAB,0.8,CHAPS,0.2,fine_fine,8,3.0927917746243616
1,172527.0,243792.0,0.0395,0.7076811380192951,TTAB,0.8,CHAPS,0.2,fine_fine,9,3.711350129549234
1,158733.0,223675.0,0.0412,0.7096591036101486,TTAB,0.8,CHAPS,0.2,fine_fine,10,4.791332414562974
1,134285.0,186459.0,0.0404,0.7201851345335972,TTAB,0.8,CHAPS,0.2,fine_fine,11,6.185583549248723
2,134543.0,173101.0,0.0407,0.7772514312453424,TTAB,0.8,CHAPS,0.2,fine_fine,12,0.9896933678797956
2,143437.0,177633.0,0.0403,0.8074907252593831,TTAB,0.8,CHAPS,0.2,fine_fine,13,1.2776886438834598
2,126190.0,154107.0,0.0408,0.8188466455125335,TTAB,0.8,CHAPS,0.2,fine_fine,14,1.6494889464663265
2,136593.0,169856.0,0.0411,0.8041694140919367,TTAB,0.8,CHAPS,0.2,fine_fine,15,1.855675064774617
2,120216.0,155681.0,0.039,0.7721944232115673,TTAB,0.8,CHAPS,0.2,fine_fine,16,2.1030984067445657
2,128007.0,178256.0,0.0389,0.7181076653801275,TTAB,0.8,CHAPS,0.2,fine_fine,17,2.350521748714515
2,151422.0,221608.0,0.0389,0.6832876069455976,TTAB,0.8,CHAPS,0.2,fine_fine,18,2.597945090684464
2,159656.0,229442.0,0.0503,0.6958447014931878,TTAB,0.8,CHAPS,0.2,fine_fine,19,2.8453684326544124
2,185773.0,270895.0,0.0405,0.6857749312464239,TTAB,0.8,CHAPS,0.2,fine_fine,20,3.0927917746243616
2,163434.0,236625.0,0.0395,0.6906877971473852,TTAB,0.8,CHAPS,0.2,fine_fine,21,3.711350129549234
2,150929.0,213253.0,0.0413,0.7077461981777513,TTAB,0.8,CHAPS,0.2,fine_fine,22,4.791332414562974
2,128944.0,177925.0,0.0406,0.7247098496557538,TTAB,0.8,CHAPS,0.2,fine_fine,23,6.185583549248723
3,128631.0,163964.0,0.0415,0.7845075748335001,TTAB,0.8,CHAPS,0.2,fine_fine,24,0.9896933678797956
3,134485.0,170622.0,0.0403,0.7882043347282297,TTAB,0.8,CHAPS,0.2,fine_fine,25,1.2776886438834598
3,119138.0,147880.0,0.0408,0.805639707871247,TTAB,0.8,CHAPS,0.2,fine_fine,26,1.6494889464663265
3,129669.0,160509.0,0.0411,0.8078612414257145,TTAB,0.8,CHAPS,0.2,fine_fine,27,1.855675064774617
3,116789.0,151364.0,0.0394,0.7715771253402395,TTAB,0.8,CHAPS,0.2,fine_fine,28,2.1030984067445657
3,128433.0,177194.0,0.039,0.7248157386818966,TTAB,0.8,CHAPS,0.2,fine_fine,29,2.350521748714515
3,150803.0,220886.0,0.0386,0.6827186874677436,TTAB,0.8,CHAPS,0.2,fine_fine,30,2.597945090684464
3,158827.0,231445.0,0.0501,0.6862407915487481,TTAB,0.8,CHAPS,0.2,fine_fine,31,2.8453684326544124
3,183522.0,269537.0,0.0403,0.6808786919792088,TTAB,0.8,CHAPS,0.2,fine_fine,32,3.0927917746243616
3,160452.0,235066.0,0.0392,0.682582763989688,TTAB,0.8,CHAPS,0.2,fine_fine,33,3.711350129549234
3,149553.0,211754.0,0.0412,0.7062582052759334,TTAB,0.8,CHAPS,0.2,fine_fine,34,4.791332414562974
3,126404.0,177257.0,0.0406,0.713111470915112,TTAB,0.8,CHAPS,0.2,fine_fine,35,6.185583549248723
1,138080.0,185690.0,0.0403,0.7436049329527707,TTAB,0.8,CHAPS,0.2,rough_rough,0,0.627
1,147229.0,192866.0,0.0395,0.7633745709456307,TTAB,0.8,CHAPS,0.2,rough_rough,1,0.894
1,169724.0,204721.0,0.0396,0.8290502684140855,TTAB,0.8,CHAPS,0.2,rough_rough,2,1.276
1,146862.0,176892.0,0.0407,0.8302353978698868,TTAB,0.8,CHAPS,0.2,rough_rough,3,1.821
1,176600.0,250948.0,0.039,0.7037314503403096,TTAB,0.8,CHAPS,0.2,rough_rough,4,2.599
1,191579.0,276643.0,0.0395,0.69251345597033,TTAB,0.8,CHAPS,0.2,rough_rough,5,3.709
1,197794.0,278812.0,0.0401,0.7094170982597593,TTAB,0.8,CHAPS,0.2,rough_rough,6,5.293
1,178976.0,251563.0,0.0399,0.7114559772303558,TTAB,0.8,CHAPS,0.2,rough_rough,7,7.554
1,169793.0,244040.0,0.0398,0.6957588919849205,TTAB,0.8,CHAPS,0.2,rough_rough,8,10.78
1,170968.0,251226.0,0.0388,0.6805346580369867,TTAB,0.8,CHAPS,0.2,rough_rough,9,15.385
1,149408.0,212843.0,0.0382,0.7019634190459635,TTAB,0.8,CHAPS,0.2,rough_rough,10,21.956
1,120807.0,170465.0,0.0414,0.7086909336227378,TTAB,0.8,CHAPS,0.2,rough_rough,11,31.333
2,130712.0,164414.0,0.0402,0.7950174559344095,TTAB,0.8,CHAPS,0.2,rough_rough,12,0.627
2,138992.0,176046.0,0.0396,0.7895209206684617,TTAB,0.8,CHAPS,0.2,rough_rough,13,0.894
2,148423.0,191138.0,0.0395,0.7765227218030951,TTAB,0.8,CHAPS,0.2,rough_rough,14,1.276
2,135095.0,167993.0,0.0408,0.804170411862399,TTAB,0.8,CHAPS,0.2,rough_rough,15,1.821
2,169224.0,240618.0,0.039,0.7032890307458295,TTAB,0.8,CHAPS,0.2,rough_rough,16,2.599
2,180927.0,264972.0,0.0394,0.6828155427743309,TTAB,0.8,CHAPS,0.2,rough_rough,17,3.709
2,189348.0,268031.0,0.0399,0.7064406729072383,TTAB,0.8,CHAPS,0.2,rough_rough,18,5.293
2,167752.0,238351.0,0.0397,0.7038023754882505,TTAB,0.8,CHAPS,0.2,rough_rough,19,7.554
2,162355.0,234539.0,0.0398,0.6922302900583698,TTAB,0.8,CHAPS,0.2,rough_rough,20,10.78
2,163026.0,243735.0,0.0388,0.6688657763554681,TTAB,0.8,CHAPS,0.2,rough_rough,21,15.385
2,141784.0,207083.0,0.0397,0.6846723294524417,TTAB,0.8,CHAPS,0.2,rough_rough,22,21.956
2,116370.0,165996.0,0.0414,0.7010409889394925,TTAB,0.8,CHAPS,0.2,rough_rough,23,31.333
3,126177.0,156279.0,0.0402,0.8073829497245312,TTAB,0.8,CHAPS,0.2,rough_rough,24,0.627
3,133567.0,168302.0,0.0398,0.7936150491378593,TTAB,0.8,CHAPS,0.2,rough_rough,25,0.894
3,140517.0,181683.0,0.0397,0.7734185366820231,TTAB,0.8,CHAPS,0.2,rough_rough,26,1.276
3,127284.0,160819.0,0.041,0.7914736442833248,TTAB,0.8,CHAPS,0.2,rough_rough,27,1.821
3,161531.0,239877.0,0.0388,0.6733909461932573,TTAB,0.8,CHAPS,0.2,rough_rough,28,2.599
3,178475.0,262251.0,0.0395,0.6805503124868924,TTAB,0.8,CHAPS,0.2,rough_rough,29,3.709
3,186083.0,264309.0,0.0402,0.7040358065748802,TTAB,0.8,CHAPS,0.2,rough_rough,30,5.293
3,162339.0,234034.0,0.0396,0.6936556226873019,TTAB,0.8,CHAPS,0.2,rough_rough,31,7.554
3,159595.0,231804.0,0.0399,0.6884911390657624,TTAB,0.8,CHAPS,0.2,rough_rough,32,10.78
3,158857.0,234690.0,0.0389,0.6768801397588308,TTAB,0.8,CHAPS,0.2,rough_rough,33,15.385
3,139571.0,205056.0,0.0392,0.6806482131710362,TTAB,0.8,CHAPS,0.2,rough_rough,34,21.956
3,114551.0,164430.0,0.0414,0.6966551115976404,TTAB,0.8,CHAPS,0.2,rough_rough,35,31.333
1,132105.0,165827.0,0.0419,0.796643489902127,DTAB,0.95,TTAB,0.05,fine_fine,0,5.425179633872554
1,134019.0,165374.0,0.039,0.810399458197782,DTAB,0.95,TTAB,0.05,fine_fine,1,7.003876790724019
1,134058.0,163281.0,0.0396,0.8210263288441398,DTAB,0.95,TTAB,0.05,fine_fine,2,9.04196605645426
1,135051.0,163084.0,0.0405,0.828106987809963,DTAB,0.95,TTAB,0.05,fine_fine,3,10.17221181351104
1,88207.0,109572.0,0.0429,0.8050140546855036,DTAB,0.95,TTAB,0.05,fine_fine,4,11.52850672197918
1,96805.0,131444.0,0.0423,0.7364733270442165,DTAB,0.95,TTAB,0.05,fine_fine,5,12.88480163044732
1,125014.0,172930.0,0.04,0.722916787139305,DTAB,0.95,TTAB,0.05,fine_fine,6,14.24109653891546
1,131156.0,178197.0,0.0386,0.7360168801943916,DTAB,0.95,TTAB,0.05,fine_fine,7,15.597391447383597
1,136555.0,185709.0,0.0395,0.7353170821015675,DTAB,0.95,TTAB,0.05,fine_fine,8,16.953686355851737
1,131324.0,181250.0,0.0395,0.7245462068965517,DTAB,0.95,TTAB,0.05,fine_fine,9,20.344423627022085
1,124954.0,171431.0,0.0388,0.7288880074198949,DTAB,0.95,TTAB,0.05,fine_fine,10,26.264537965215084
1,106144.0,140785.0,0.0396,0.7539439570977021,DTAB,0.95,TTAB,0.05,fine_fine,11,33.907372711703474
2,121451.0,150124.0,0.042,0.8090045562335136,DTAB,0.95,TTAB,0.05,fine_fine,12,5.425179633872554
2,123020.0,151553.0,0.0389,0.8117292300383364,DTAB,0.95,TTAB,0.05,fine_fine,13,7.003876790724019
2,122882.0,152143.0,0.04,0.8076743589912122,DTAB,0.95,TTAB,0.05,fine_fine,14,9.04196605645426
2,125600.0,154333.0,0.0402,0.8138246518890969,DTAB,0.95,TTAB,0.05,fine_fine,15,10.17221181351104
2,83921.0,105838.0,0.043,0.7929193673349837,DTAB,0.95,TTAB,0.05,fine_fine,16,11.52850672197918
2,91889.0,123747.0,0.0408,0.7425553750798,DTAB,0.95,TTAB,0.05,fine_fine,17,12.88480163044732
2,120398.0,166778.0,0.0399,0.7219057669476789,DTAB,0.95,TTAB,0.05,fine_fine,18,14.24109653891546
2,123132.0,172325.0,0.0388,0.71453358479617,DTAB,0.95,TTAB,0.05,fine_fine,19,15.597391447383597
2,130082.0,179954.0,0.0393,0.7228625093079343,DTAB,0.95,TTAB,0.05,fine_fine,20,16.953686355851737
2,127068.0,177083.0,0.0398,0.7175618212928401,DTAB,0.95,TTAB,0.05,fine_fine,21,20.344423627022085
2,121487.0,167540.0,0.0388,0.7251223588396801,DTAB,0.95,TTAB,0.05,fine_fine,22,26.264537965215084
2,102543.0,137009.0,0.0399,0.7484398835113022,DTAB,0.95,TTAB,0.05,fine_fine,23,33.907372711703474
3,115695.0,144864.0,0.0421,0.7986456262425448,DTAB,0.95,TTAB,0.05,fine_fine,24,5.425179633872554
3,117976.0,145971.0,0.0388,0.8082153304423482,DTAB,0.95,TTAB,0.05,fine_fine,25,7.003876790724019
3,118551.0,145675.0,0.04,0.8138047022481552,DTAB,0.95,TTAB,0.05,fine_fine,26,9.04196605645426
3,120778.0,150015.0,0.0403,0.8051061560510615,DTAB,0.95,TTAB,0.05,fine_fine,27,10.17221181351104
3,82398.0,102223.0,0.043,0.806061258229557,DTAB,0.95,TTAB,0.05,fine_fine,28,11.52850672197918
3,89803.0,121045.0,0.0406,0.741897641373043,DTAB,0.95,TTAB,0.05,fine_fine,29,12.88480163044732
3,119148.0,165132.0,0.0402,0.7215318654167575,DTAB,0.95,TTAB,0.05,fine_fine,30,14.24109653891546
3,121996.0,170541.0,0.0388,0.7153470426466363,DTAB,0.95,TTAB,0.05,fine_fine,31,15.597391447383597
3,129036.0,179898.0,0.0396,0.71727312143548,DTAB,0.95,TTAB,0.05,fine_fine,32,16.953686355851737
3,124730.0,174069.0,0.0394,0.7165549293670901,DTAB,0.95,TTAB,0.05,fine_fine,33,20.344423627022085
3,120342.0,166570.0,0.0389,0.7224710331992555,DTAB,0.95,TTAB,0.05,fine_fine,34,26.264537965215084
3,101602.0,137296.0,0.04,0.7400215592588276,DTAB,0.95,TTAB,0.05,fine_fine,35,33.907372711703474
1,133298.0,168912.0,0.0407,0.7891564838495785,DTAB,0.95,TTAB,0.05,rough_rough,0,1.95
1,138669.0,173714.0,0.0418,0.7982603589808536,DTAB,0.95,TTAB,0.05,rough_rough,1,2.601
1,138512.0,168408.0,0.0413,0.8224787421025129,DTAB,0.95,TTAB,0.05,rough_rough,2,3.469
1,135607.0,168959.0,0.0389,0.802602998360549,DTAB,0.95,TTAB,0.05,rough_rough,3,4.627
1,120132.0,149793.0,0.0396,0.8019867417035509,DTAB,0.95,TTAB,0.05,rough_rough,4,6.171
1,100376.0,125459.0,0.0389,0.8000701424369714,DTAB,0.95,TTAB,0.05,rough_rough,5,8.231
1,99388.0,124298.0,0.0393,0.799594522840271,DTAB,0.95,TTAB,0.05,rough_rough,6,10.979
1,147182.0,193966.0,0.0387,0.7588030892012002,DTAB,0.95,TTAB,0.05,rough_rough,7,14.643
1,137358.0,188210.0,0.0395,0.7298124435471016,DTAB,0.95,TTAB,0.05,rough_rough,8,19.531
1,144173.0,203361.0,0.0413,0.7089510771485191,DTAB,0.95,TTAB,0.05,rough_rough,9,26.051
1,134114.0,185129.0,0.0385,0.7244353936984481,DTAB,0.95,TTAB,0.05,rough_rough,10,34.746
1,115121.0,155402.0,0.0389,0.7407948417652283,DTAB,0.95,TTAB,0.05,rough_rough,11,46.345
2,121608.0,151826.0,0.0408,0.8009695309103843,DTAB,0.95,TTAB,0.05,rough_rough,12,1.95
2,128849.0,157116.0,0.0418,0.8200883423712416,DTAB,0.95,TTAB,0.05,rough_rough,13,2.601
2,128180.0,156276.0,0.0404,0.8202155161381146,DTAB,0.95,TTAB,0.05,rough_rough,14,3.469
2,131590.0,160781.0,0.0391,0.8184424776559419,DTAB,0.95,TTAB,0.05,rough_rough,15,4.627
2,117349.0,142508.0,0.0397,0.8234555253038426,DTAB,0.95,TTAB,0.05,rough_rough,16,6.171
2,100462.0,123744.0,0.0387,0.8118535040082752,DTAB,0.95,TTAB,0.05,rough_rough,17,8.231
2,92201.0,115986.0,0.0394,0.7949321469832566,DTAB,0.95,TTAB,0.05,rough_rough,18,10.979
2,136927.0,181469.0,0.0389,0.7545476086824747,DTAB,0.95,TTAB,0.05,rough_rough,19,14.643
2,130333.0,182340.0,0.0397,0.7147800811670506,DTAB,0.95,TTAB,0.05,rough_rough,20,19.531
2,138010.0,194341.0,0.0413,0.7101435106333712,DTAB,0.95,TTAB,0.05,rough_rough,21,26.051
2,128333.0,179604.0,0.0384,0.7145330838956816,DTAB,0.95,TTAB,0.05,rough_rough,22,34.746
2,110946.0,152335.0,0.0389,0.7283027537991925,DTAB,0.95,TTAB,0.05,rough_rough,23,46.345
3,115066.0,145129.0,0.0409,0.7928532546906545,DTAB,0.95,TTAB,0.05,rough_rough,24,1.95
3,121939.0,150715.0,0.0418,0.8090700991938427,DTAB,0.95,TTAB,0.05,rough_rough,25,2.601
3,121806.0,148546.0,0.0422,0.819988421095149,DTAB,0.95,TTAB,0.05,rough_rough,26,3.469
3,122897.0,154015.0,0.039,0.7979547446677272,DTAB,0.95,TTAB,0.05,rough_rough,27,4.627
3,113301.0,141809.0,0.0397,0.7989690358157804,DTAB,0.95,TTAB,0.05,rough_rough,28,6.171
3,98425.0,122491.0,0.0387,0.8035284224963467,DTAB,0.95,TTAB,0.05,rough_rough,29,8.231
3,89382.0,113856.0,0.0393,0.7850442664418212,DTAB,0.95,TTAB,0.05,rough_rough,30,10.979
3,132152.0,179480.0,0.039,0.7363048807666592,DTAB,0.95,TTAB,0.05,rough_rough,31,14.643
3,128409.0,179336.0,0.0396,0.7160246687781594,DTAB,0.95,TTAB,0.05,rough_rough,32,19.531
3,135192.0,191184.0,0.0413,0.7071303037911122,DTAB,0.95,TTAB,0.05,rough_rough,33,26.051
3,124909.0,173687.0,0.0385,0.7191614801338039,DTAB,0.95,TTAB,0.05,rough_rough,34,34.746
3,110376.0,150792.0,0.039,0.7319751710966099,DTAB,0.95,TTAB,0.05,rough_rough,35,46.345
1,150077.0,182903.0,0.0408,0.8205278207574507,TTAB,0.05,CHAPS,0.95,rough_rough,0,1.076
1,157900.0,195010.0,0.0416,0.8097020665606892,TTAB,0.05,CHAPS,0.95,rough_rough,1,1.449
1,162834.0,198087.0,0.0392,0.822032743188599,TTAB,0.05,CHAPS,0.95,rough_rough,2,1.951
1,176753.0,219949.0,0.0396,0.803609018454278,TTAB,0.05,CHAPS,0.95,rough_rough,3,2.628
1,207965.0,277519.0,0.0396,0.7493721150623921,TTAB,0.05,CHAPS,0.95,rough_rough,4,3.538
1,232558.0,326536.0,0.0414,0.7121971237474581,TTAB,0.05,CHAPS,0.95,rough_rough,5,4.763
1,228277.0,338443.0,0.0416,0.6744917164781071,TTAB,0.05,CHAPS,0.95,rough_rough,6,6.413
1,251496.0,375962.0,0.04,0.6689399460583783,TTAB,0.05,CHAPS,0.95,rough_rough,7,8.635
1,254118.0,392483.0,0.0408,0.6474624378635507,TTAB,0.05,CHAPS,0.95,rough_rough,8,11.627
1,246947.0,387540.0,0.0402,0.637216803426743,TTAB,0.05,CHAPS,0.95,rough_rough,9,15.654
1,247654.0,388792.0,0.0403,0.6369832712607255,TTAB,0.05,CHAPS,0.95,rough_rough,10,21.077
1,234610.0,363840.0,0.0403,0.6448164028144239,TTAB,0.05,CHAPS,0.95,rough_rough,11,28.379
2,135422.0,165816.0,0.041,0.8167004390408645,TTAB,0.05,CHAPS,0.95,rough_rough,12,1.076
2,141175.0,174219.0,0.0413,0.8103306757586716,TTAB,0.05,CHAPS,0.95,rough_rough,13,1.449
2,142988.0,177129.0,0.0392,0.8072534706343965,TTAB,0.05,CHAPS,0.95,rough_rough,14,1.951
2,157687.0,200734.0,0.0395,0.785552024071657,TTAB,0.05,CHAPS,0.95,rough_rough,15,2.628
2,192305.0,262071.0,0.0393,0.7337896982115534,TTAB,0.05,CHAPS,0.95,rough_rough,16,3.538
2,216869.0,305100.0,0.041,0.7108128482464766,TTAB,0.05,CHAPS,0.95,rough_rough,17,4.763
2,219109.0,318922.0,0.0416,0.6870300575062241,TTAB,0.05,CHAPS,0.95,rough_rough,18,6.413
2,236396.0,354510.0,0.0403,0.6668246311810668,TTAB,0.05,CHAPS,0.95,rough_rough,19,8.635
2,243704.0,376401.0,0.0407,0.6474584286439197,TTAB,0.05,CHAPS,0.95,rough_rough,20,11.627
2,240308.0,378666.0,0.0402,0.6346173144671029,TTAB,0.05,CHAPS,0.95,rough_rough,21,15.654
2,241233.0,376274.0,0.0401,0.6411099358446238,TTAB,0.05,CHAPS,0.95,rough_rough,22,21.077
2,230007.0,353345.0,0.0404,0.6509417141886824,TTAB,0.05,CHAPS,0.95,rough_rough,23,28.379
3,126448.0,158585.0,0.041,0.7973515780180975,TTAB,0.05,CHAPS,0.95,rough_rough,24,1.076
3,133121.0,166999.0,0.0415,0.7971365097994598,TTAB,0.05,CHAPS,0.95,rough_rough,25,1.449
3,134902.0,169598.0,0.0392,0.7954221158268375,TTAB,0.05,CHAPS,0.95,rough_rough,26,1.951
3,148525.0,193843.0,0.0394,0.7662128629870565,TTAB,0.05,CHAPS,0.95,rough_rough,27,2.628
3,184402.0,253130.0,0.0392,0.7284873385217082,TTAB,0.05,CHAPS,0.95,rough_rough,28,3.538
3,210597.0,298719.0,0.0412,0.7050003515009089,TTAB,0.05,CHAPS,0.95,rough_rough,29,4.763
3,212629.0,310347.0,0.0416,0.6851330929572382,TTAB,0.05,CHAPS,0.95,rough_rough,30,6.413
3,230253.0,347838.0,0.0401,0.6619547030514205,TTAB,0.05,CHAPS,0.95,rough_rough,31,8.635
3,239708.0,369182.0,0.0407,0.6492949277050344,TTAB,0.05,CHAPS,0.95,rough_rough,32,11.627
3,236340.0,372904.0,0.0402,0.6337824212129664,TTAB,0.05,CHAPS,0.95,rough_rough,33,15.654
3,236472.0,372588.0,0.0402,0.634674224612709,TTAB,0.05,CHAPS,0.95,rough_rough,34,21.077
3,227809.0,354125.0,0.0402,0.6433010942463819,TTAB,0.05,CHAPS,0.95,rough_rough,35,28.379
1,144581.0,186606.0,0.0417,0.7747928791142835,TTAB,0.05,CHAPS,0.95,fine_fine,0,1.1779300798731651
1,166687.0,203328.0,0.0404,0.8197936339313818,TTAB,0.05,CHAPS,0.95,fine_fine,1,1.5207011941151805
1,144731.0,174348.0,0.0396,0.8301271021176039,TTAB,0.05,CHAPS,0.95,fine_fine,2,1.9632167997886087
1,147612.0,176248.0,0.0409,0.837524397439971,TTAB,0.05,CHAPS,0.95,fine_fine,3,2.2086188997621847
1,143440.0,174465.0,0.0393,0.8221706359441722,TTAB,0.05,CHAPS,0.95,fine_fine,4,2.503101419730476
1,140779.0,182383.0,0.0394,0.7718866341709479,TTAB,0.05,CHAPS,0.95,fine_fine,5,2.797583939698767
1,151089.0,203462.0,0.0409,0.7425907540474388,TTAB,0.05,CHAPS,0.95,fine_fine,6,3.0920664596670586
1,182926.0,250837.0,0.0401,0.7292624293864143,TTAB,0.05,CHAPS,0.95,fine_fine,7,3.38654897963535
1,179717.0,247181.0,0.0389,0.7270664007346843,TTAB,0.05,CHAPS,0.95,fine_fine,8,3.6810314996036415
1,206639.0,287545.0,0.0388,0.7186318663165765,TTAB,0.05,CHAPS,0.95,fine_fine,9,4.417237799524369
1,224187.0,324853.0,0.0399,0.6901182996616931,TTAB,0.05,CHAPS,0.95,fine_fine,10,5.702629477931927
1,210510.0,311802.0,0.0403,0.6751399926876672,TTAB,0.05,CHAPS,0.95,fine_fine,11,7.362062999207283
2,135162.0,171476.0,0.0415,0.788226923884392,TTAB,0.05,CHAPS,0.95,fine_fine,12,1.1779300798731651
2,147932.0,184065.0,0.0404,0.803694347105642,TTAB,0.05,CHAPS,0.95,fine_fine,13,1.5207011941151805
2,135273.0,163205.0,0.0395,0.8288532826812904,TTAB,0.05,CHAPS,0.95,fine_fine,14,1.9632167997886087
2,136991.0,165657.0,0.0406,0.8269556976161587,TTAB,0.05,CHAPS,0.95,fine_fine,15,2.2086188997621847
2,130084.0,161552.0,0.0393,0.8052144201247895,TTAB,0.05,CHAPS,0.95,fine_fine,16,2.503101419730476
2,130371.0,166099.0,0.0393,0.7848993672448359,TTAB,0.05,CHAPS,0.95,fine_fine,17,2.797583939698767
2,139718.0,189074.0,0.0407,0.7389593492495002,TTAB,0.05,CHAPS,0.95,fine_fine,18,3.0920664596670586
2,166781.0,233920.0,0.04,0.7129830711354309,TTAB,0.05,CHAPS,0.95,fine_fine,19,3.38654897963535
2,165834.0,232873.0,0.039,0.7121220579457472,TTAB,0.05,CHAPS,0.95,fine_fine,20,3.6810314996036415
2,193192.0,272747.0,0.039,0.7083194315611171,TTAB,0.05,CHAPS,0.95,fine_fine,21,4.417237799524369
2,213839.0,307194.0,0.0403,0.6961040905746857,TTAB,0.05,CHAPS,0.95,fine_fine,22,5.702629477931927
2,209437.0,306344.0,0.0402,0.6836660747395086,TTAB,0.05,CHAPS,0.95,fine_fine,23,7.362062999207283
3,128179.0,163525.0,0.0418,0.7838495642868063,TTAB,0.05,CHAPS,0.95,fine_fine,24,1.1779300798731651
3,140150.0,178536.0,0.0401,0.7849957431554421,TTAB,0.05,CHAPS,0.95,fine_fine,25,1.5207011941151805
3,126810.0,156280.0,0.0394,0.8114282057844894,TTAB,0.05,CHAPS,0.95,fine_fine,26,1.9632167997886087
3,130164.0,158989.0,0.0407,0.8186981489285422,TTAB,0.05,CHAPS,0.95,fine_fine,27,2.2086188997621847
3,126638.0,156996.0,0.0392,0.806632016102321,TTAB,0.05,CHAPS,0.95,fine_fine,28,2.503101419730476
3,126683.0,161326.0,0.0392,0.7852609002888561,TTAB,0.05,CHAPS,0.95,fine_fine,29,2.797583939698767
3,135796.0,183166.0,0.0409,0.7413821342388871,TTAB,0.05,CHAPS,0.95,fine_fine,30,3.0920664596670586
3,161747.0,226603.0,0.04,0.7137901969523792,TTAB,0.05,CHAPS,0.95,fine_fine,31,3.38654897963535
3,159643.0,224597.0,0.0388,0.710797561855234,TTAB,0.05,CHAPS,0.95,fine_fine,32,3.6810314996036415
3,186508.0,264937.0,0.039,0.7039711327598637,TTAB,0.05,CHAPS,0.95,fine_fine,33,4.417237799524369
3,207376.0,299211.0,0.0402,0.6930761235382389,TTAB,0.05,CHAPS,0.95,fine_fine,34,5.702629477931927
