334_373,334_384,ratio,surfactant_1,assay,time,replicate,concentration,analysis,surfactant_1_ratio,surfactant_2,surfactant_2_ratio
107823.0,135780.0,0.7941007512152011,CAPB,c,30,3,0.368,rough,1.0,N/A,0.0
106775.0,135816.0,0.7861739412145844,CAPB,c,30,3,0.525,rough,1.0,N/A,0.0
102692.0,133233.0,0.7707700044283323,CAPB,c,30,3,0.749,rough,1.0,N/A,0.0
98775.0,132518.0,0.7453704402420803,CAPB,c,30,3,1.07,rough,1.0,N/A,0.0
117704.0,163171.0,0.7213536719147398,CAPB,c,30,3,1.526,rough,1.0,N/A,0.0
130836.0,181932.0,0.7191478134687685,CAPB,c,30,3,2.178,rough,1.0,N/A,0.0
138029.0,194400.0,0.7100257201646091,CAPB,c,30,3,3.108,rough,1.0,N/A,0.0
124934.0,177683.0,0.703128605437774,CAPB,c,30,3,4.436,rough,1.0,N/A,0.0
146158.0,181785.0,0.8040157328712491,CAPB,b,30,1,0.089,rough,1.0,N/A,0.0
131685.0,162170.0,0.8120182524511316,CAPB,b,30,1,0.127,rough,1.0,N/A,0.0
122327.0,146634.0,0.8342335338325354,CAPB,b,30,1,0.181,rough,1.0,N/A,0.0
106885.0,126972.0,0.8417997668777368,CAPB,b,30,1,0.258,rough,1.0,N/A,0.0
107608.0,132238.0,0.8137449144723907,CAPB,b,30,1,0.368,rough,1.0,N/A,0.0
109152.0,136056.0,0.8022578938084318,CAPB,b,30,1,0.525,rough,1.0,N/A,0.0
114116.0,148339.0,0.7692919596330028,CAPB,b,30,1,0.749,rough,1.0,N/A,0.0
121171.0,161687.0,0.7494170836245339,CAPB,b,30,1,1.07,rough,1.0,N/A,0.0
127487.0,174204.0,0.7318259052604992,CAPB,b,30,1,1.526,rough,1.0,N/A,0.0
143582.0,199318.0,0.7203664495931125,CAPB,b,30,1,2.178,rough,1.0,N/A,0.0
153383.0,212417.0,0.7220843906090378,CAPB,b,30,1,3.108,rough,1.0,N/A,0.0
122520.0,170258.0,0.7196137626425777,CAPB,b,30,1,4.436,rough,1.0,N/A,0.0
139789.0,174014.0,0.8033204224947418,CAPB,b,30,2,0.089,rough,1.0,N/A,0.0
122520.0,151639.0,0.8079715640435507,CAPB,b,30,2,0.127,rough,1.0,N/A,0.0
112325.0,136845.0,0.8208191749789908,CAPB,b,30,2,0.181,rough,1.0,N/A,0.0
97386.0,118131.0,0.8243898722604566,CAPB,b,30,2,0.258,rough,1.0,N/A,0.0
101923.0,128579.0,0.7926877639427901,CAPB,b,30,2,0.368,rough,1.0,N/A,0.0
103992.0,132137.0,0.7870013697904448,CAPB,b,30,2,0.525,rough,1.0,N/A,0.0
109964.0,143842.0,0.7644776907996274,CAPB,b,30,2,0.749,rough,1.0,N/A,0.0
116990.0,157019.0,0.7450690680745642,CAPB,b,30,2,1.07,rough,1.0,N/A,0.0
122949.0,169637.0,0.7247770238804034,CAPB,b,30,2,1.526,rough,1.0,N/A,0.0
138955.0,195760.0,0.7098232529628116,CAPB,b,30,2,2.178,rough,1.0,N/A,0.0
148526.0,208199.0,0.7133847905129227,CAPB,b,30,2,3.108,rough,1.0,N/A,0.0
119003.0,167548.0,0.7102621338362738,CAPB,b,30,2,4.436,rough,1.0,N/A,0.0
137024.0,170123.0,0.8054407693257232,CAPB,b,30,3,0.089,rough,1.0,N/A,0.0
120040.0,149201.0,0.8045522483093277,CAPB,b,30,3,0.127,rough,1.0,N/A,0.0
109688.0,135036.0,0.8122870938120205,CAPB,b,30,3,0.181,rough,1.0,N/A,0.0
94736.0,115952.0,0.8170277356147372,CAPB,b,30,3,0.258,rough,1.0,N/A,0.0
102043.0,127453.0,0.8006323899790511,CAPB,b,30,3,0.368,rough,1.0,N/A,0.0
102895.0,131325.0,0.7835141823719779,CAPB,b,30,3,0.525,rough,1.0,N/A,0.0
109204.0,143636.0,0.7602829374251581,CAPB,b,30,3,0.749,rough,1.0,N/A,0.0
116164.0,156492.0,0.7422999258748051,CAPB,b,30,3,1.07,rough,1.0,N/A,0.0
121861.0,168447.0,0.7234382327972597,CAPB,b,30,3,1.526,rough,1.0,N/A,0.0
138463.0,192684.0,0.7186014407008366,CAPB,b,30,3,2.178,rough,1.0,N/A,0.0
147659.0,207551.0,0.7114347798854258,CAPB,b,30,3,3.108,rough,1.0,N/A,0.0
119466.0,167367.0,0.7137966265751313,CAPB,b,30,3,4.436,rough,1.0,N/A,0.0
163080.0,204721.0,0.7965963433160252,CAPB,b,5,1,0.089,rough,1.0,N/A,0.0
154441.0,187268.0,0.8247057692718457,CAPB,b,5,1,0.127,rough,1.0,N/A,0.0
145190.0,173808.0,0.8353470496179692,CAPB,b,5,1,0.181,rough,1.0,N/A,0.0
129505.0,153427.0,0.844082201959238,CAPB,b,5,1,0.258,rough,1.0,N/A,0.0
115483.0,142890.0,0.8081951151235216,CAPB,b,5,1,0.368,rough,1.0,N/A,0.0
116310.0,146800.0,0.7923024523160763,CAPB,b,5,1,0.525,rough,1.0,N/A,0.0
121729.0,160937.0,0.7563767188402916,CAPB,b,5,1,0.749,rough,1.0,N/A,0.0
126107.0,172784.0,0.7298534586535791,CAPB,b,5,1,1.07,rough,1.0,N/A,0.0
132151.0,183797.0,0.7190052068314499,CAPB,b,5,1,1.526,rough,1.0,N/A,0.0
148124.0,203626.0,0.7274316639328966,CAPB,b,5,1,2.178,rough,1.0,N/A,0.0
156415.0,213541.0,0.7324822867739684,CAPB,b,5,1,3.108,rough,1.0,N/A,0.0
127566.0,176225.0,0.7238814016172507,CAPB,b,5,1,4.436,rough,1.0,N/A,0.0
151903.0,195898.0,0.7754188404169516,CAPB,b,5,2,0.089,rough,1.0,N/A,0.0
143001.0,177161.0,0.807181038716196,CAPB,b,5,2,0.127,rough,1.0,N/A,0.0
131686.0,161272.0,0.816545959621013,CAPB,b,5,2,0.181,rough,1.0,N/A,0.0
120048.0,147511.0,0.8138240537993777,CAPB,b,5,2,0.258,rough,1.0,N/A,0.0
110011.0,139353.0,0.7894412032751358,CAPB,b,5,2,0.368,rough,1.0,N/A,0.0
111645.0,142406.0,0.7839908430824544,CAPB,b,5,2,0.525,rough,1.0,N/A,0.0
118373.0,155804.0,0.7597558470899335,CAPB,b,5,2,0.749,rough,1.0,N/A,0.0
122631.0,167018.0,0.7342382258199714,CAPB,b,5,2,1.07,rough,1.0,N/A,0.0
127162.0,178595.0,0.7120132142557183,CAPB,b,5,2,1.526,rough,1.0,N/A,0.0
143016.0,198805.0,0.719378285254395,CAPB,b,5,2,2.178,rough,1.0,N/A,0.0
149611.0,207859.0,0.7197715759240639,CAPB,b,5,2,3.108,rough,1.0,N/A,0.0
124594.0,174826.0,0.7126743161772277,CAPB,b,5,2,4.436,rough,1.0,N/A,0.0
150950.0,192588.0,0.7837975367104908,CAPB,b,5,3,0.089,rough,1.0,N/A,0.0
139474.0,174011.0,0.801524041583578,CAPB,b,5,3,0.127,rough,1.0,N/A,0.0
129415.0,158829.0,0.814807119606621,CAPB,b,5,3,0.181,rough,1.0,N/A,0.0
116620.0,145055.0,0.8039709075867775,CAPB,b,5,3,0.258,rough,1.0,N/A,0.0
109970.0,138322.0,0.7950289903269183,CAPB,b,5,3,0.368,rough,1.0,N/A,0.0
111421.0,141583.0,0.786965949301823,CAPB,b,5,3,0.525,rough,1.0,N/A,0.0
116899.0,154041.0,0.7588823754714654,CAPB,b,5,3,0.749,rough,1.0,N/A,0.0
121961.0,165726.0,0.7359195298263399,CAPB,b,5,3,1.07,rough,1.0,N/A,0.0
127332.0,176079.0,0.7231526757875726,CAPB,b,5,3,1.526,rough,1.0,N/A,0.0
142317.0,197808.0,0.7194703955350643,CAPB,b,5,3,2.178,rough,1.0,N/A,0.0
148995.0,207864.0,0.7167907862833391,CAPB,b,5,3,3.108,rough,1.0,N/A,0.0
124492.0,175196.0,0.7105869997031896,CAPB,b,5,3,4.436,rough,1.0,N/A,0.0
137137.0,168659.0,0.8131021765811489,CAPB,a,5,1,0.089,rough,1.0,N/A,0.0
138738.0,172556.0,0.8040172465750249,CAPB,a,5,1,0.127,rough,1.0,N/A,0.0
141613.0,171983.0,0.8234127791700342,CAPB,a,5,1,0.181,rough,1.0,N/A,0.0
135467.0,167460.0,0.8089513913770453,CAPB,a,5,1,0.258,rough,1.0,N/A,0.0
127586.0,157799.0,0.8085349083327524,CAPB,a,5,1,0.368,rough,1.0,N/A,0.0
122433.0,150982.0,0.8109112344517889,CAPB,a,5,1,0.525,rough,1.0,N/A,0.0
123778.0,154965.0,0.7987481044106733,CAPB,a,5,1,0.749,rough,1.0,N/A,0.0
125176.0,161704.0,0.7741057735120962,CAPB,a,5,1,1.07,rough,1.0,N/A,0.0
134561.0,185517.0,0.7253297541465202,CAPB,a,5,1,1.526,rough,1.0,N/A,0.0
138354.0,196952.0,0.7024757301271376,CAPB,a,5,1,2.178,rough,1.0,N/A,0.0
149149.0,208133.0,0.7166042866820734,CAPB,a,5,1,3.108,rough,1.0,N/A,0.0
124550.0,174869.0,0.7122474538082794,CAPB,a,5,1,4.436,rough,1.0,N/A,0.0
128522.0,160819.0,0.7991717396576276,CAPB,a,5,2,0.089,rough,1.0,N/A,0.0
132741.0,165529.0,0.8019199052733962,CAPB,a,5,2,0.127,rough,1.0,N/A,0.0
137117.0,168166.0,0.8153669588382907,CAPB,a,5,2,0.181,rough,1.0,N/A,0.0
128966.0,159960.0,0.8062390597649413,CAPB,a,5,2,0.258,rough,1.0,N/A,0.0
121040.0,151363.0,0.7996670256271348,CAPB,a,5,2,0.368,rough,1.0,N/A,0.0
115900.0,144670.0,0.8011336144328471,CAPB,a,5,2,0.525,rough,1.0,N/A,0.0
115573.0,148754.0,0.7769404520214582,CAPB,a,5,2,0.749,rough,1.0,N/A,0.0
116655.0,155531.0,0.7500433997080967,CAPB,a,5,2,1.07,rough,1.0,N/A,0.0
128815.0,178545.0,0.7214707776750959,CAPB,a,5,2,1.526,rough,1.0,N/A,0.0
137502.0,194170.0,0.7081526497399186,CAPB,a,5,2,2.178,rough,1.0,N/A,0.0
145294.0,206902.0,0.7022358411228504,CAPB,a,5,2,3.108,rough,1.0,N/A,0.0
122854.0,171517.0,0.7162788528250844,CAPB,a,5,2,4.436,rough,1.0,N/A,0.0
126282.0,158759.0,0.7954320699928823,CAPB,a,5,3,0.089,rough,1.0,N/A,0.0
130389.0,162291.0,0.8034271771077879,CAPB,a,5,3,0.127,rough,1.0,N/A,0.0
133682.0,165840.0,0.8060902074288471,CAPB,a,5,3,0.181,rough,1.0,N/A,0.0
126071.0,158687.0,0.794463314575233,CAPB,a,5,3,0.258,rough,1.0,N/A,0.0
118050.0,149275.0,0.7908223078211355,CAPB,a,5,3,0.368,rough,1.0,N/A,0.0
113522.0,142265.0,0.7979615506273504,CAPB,a,5,3,0.525,rough,1.0,N/A,0.0
113456.0,147131.0,0.7711223331588856,CAPB,a,5,3,0.749,rough,1.0,N/A,0.0
114987.0,153824.0,0.7475231433326399,CAPB,a,5,3,1.07,rough,1.0,N/A,0.0
129123.0,177748.0,0.7264385534577041,CAPB,a,5,3,1.526,rough,1.0,N/A,0.0
137050.0,191703.0,0.7149079565786659,CAPB,a,5,3,2.178,rough,1.0,N/A,0.0
144713.0,205790.0,0.7032071529228826,CAPB,a,5,3,3.108,rough,1.0,N/A,0.0
122828.0,171849.0,0.7147437576011498,CAPB,a,5,3,4.436,rough,1.0,N/A,0.0
111041.0,134383.0,0.826302434087645,CAPB,c,10,1,0.089,rough,1.0,N/A,0.0
134177.0,159404.0,0.841741737973953,CAPB,c,10,1,0.127,rough,1.0,N/A,0.0
132115.0,158280.0,0.8346916856204195,CAPB,c,10,1,0.181,rough,1.0,N/A,0.0
126889.0,157766.0,0.8042860945957938,CAPB,c,10,1,0.258,rough,1.0,N/A,0.0
118770.0,150384.0,0.789778167890201,CAPB,c,10,1,0.368,rough,1.0,N/A,0.0
118891.0,151808.0,0.7831668950252951,CAPB,c,10,1,0.525,rough,1.0,N/A,0.0
114169.0,145827.0,0.7829071433959418,CAPB,c,10,1,0.749,rough,1.0,N/A,0.0
122111.0,157035.0,0.7776037189161652,CAPB,c,10,1,1.07,rough,1.0,N/A,0.0
125141.0,168023.0,0.7447849401570024,CAPB,c,10,1,1.526,rough,1.0,N/A,0.0
135686.0,188520.0,0.7197432633142372,CAPB,c,10,1,2.178,rough,1.0,N/A,0.0
140792.0,197751.0,0.7119660583258745,CAPB,c,10,1,3.108,rough,1.0,N/A,0.0
125096.0,175082.0,0.7144994916667619,CAPB,c,10,1,4.436,rough,1.0,N/A,0.0
103397.0,127796.0,0.8090785314094338,CAPB,c,10,2,0.089,rough,1.0,N/A,0.0
123628.0,150298.0,0.8225525289757681,CAPB,c,10,2,0.127,rough,1.0,N/A,0.0
122567.0,149803.0,0.8181878867579421,CAPB,c,10,2,0.181,rough,1.0,N/A,0.0
120625.0,150574.0,0.8011011197152231,CAPB,c,10,2,0.258,rough,1.0,N/A,0.0
114369.0,143724.0,0.795754362528179,CAPB,c,10,2,0.368,rough,1.0,N/A,0.0
114618.0,145246.0,0.7891301653746059,CAPB,c,10,2,0.525,rough,1.0,N/A,0.0
108379.0,140095.0,0.7736107641243442,CAPB,c,10,2,0.749,rough,1.0,N/A,0.0
113040.0,151661.0,0.74534652943077,CAPB,c,10,2,1.07,rough,1.0,N/A,0.0
119662.0,164534.0,0.7272782525192362,CAPB,c,10,2,1.526,rough,1.0,N/A,0.0
132582.0,185362.0,0.7152598698762421,CAPB,c,10,2,2.178,rough,1.0,N/A,0.0
137850.0,194530.0,0.7086310594766874,CAPB,c,10,2,3.108,rough,1.0,N/A,0.0
124389.0,175885.0,0.7072177843477272,CAPB,c,10,2,4.436,rough,1.0,N/A,0.0
102192.0,126161.0,0.8100126029438575,CAPB,c,10,3,0.089,rough,1.0,N/A,0.0
121772.0,148662.0,0.8191198826869005,CAPB,c,10,3,0.127,rough,1.0,N/A,0.0
120898.0,149090.0,0.810906164061976,CAPB,c,10,3,0.181,rough,1.0,N/A,0.0
118567.0,149102.0,0.7952073077490577,CAPB,c,10,3,0.258,rough,1.0,N/A,0.0
112165.0,141666.0,0.7917566670901981,CAPB,c,10,3,0.368,rough,1.0,N/A,0.0
111996.0,143470.0,0.7806231267860877,CAPB,c,10,3,0.525,rough,1.0,N/A,0.0
106778.0,138404.0,0.7714950434958527,CAPB,c,10,3,0.749,rough,1.0,N/A,0.0
111568.0,149429.0,0.746628833760515,CAPB,c,10,3,1.07,rough,1.0,N/A,0.0
119574.0,165414.0,0.722877144618956,CAPB,c,10,3,1.526,rough,1.0,N/A,0.0
132155.0,182665.0,0.7234828784934169,CAPB,c,10,3,2.178,rough,1.0,N/A,0.0
137687.0,194167.0,0.709116379199349,CAPB,c,10,3,3.108,rough,1.0,N/A,0.0
123218.0,172631.0,0.7137651986028002,CAPB,c,10,3,4.436,rough,1.0,N/A,0.0
119472.0,149240.0,0.8005360493165371,CAPB,a,30,1,0.089,rough,1.0,N/A,0.0
125717.0,152049.0,0.8268189859847812,CAPB,a,30,1,0.127,rough,1.0,N/A,0.0
130124.0,162697.0,0.799793481133641,CAPB,a,30,1,0.181,rough,1.0,N/A,0.0
120578.0,152989.0,0.7881481675153116,CAPB,a,30,1,0.258,rough,1.0,N/A,0.0
116908.0,145859.0,0.8015137907156912,CAPB,a,30,1,0.368,rough,1.0,N/A,0.0
112066.0,139364.0,0.8041244510777532,CAPB,a,30,1,0.525,rough,1.0,N/A,0.0
115202.0,144389.0,0.7978585626328876,CAPB,a,30,1,0.749,rough,1.0,N/A,0.0
116284.0,154002.0,0.7550811028428203,CAPB,a,30,1,1.07,rough,1.0,N/A,0.0
127522.0,175838.0,0.7252243542351483,CAPB,a,30,1,1.526,rough,1.0,N/A,0.0
136794.0,192175.0,0.711819955769481,CAPB,a,30,1,2.178,rough,1.0,N/A,0.0
147418.0,208205.0,0.7080425542133955,CAPB,a,30,1,3.108,rough,1.0,N/A,0.0
128854.0,178513.0,0.7218185790390615,CAPB,a,30,1,4.436,rough,1.0,N/A,0.0
114396.0,143072.0,0.7995694475508834,CAPB,a,30,2,0.089,rough,1.0,N/A,0.0
117878.0,146398.0,0.8051885954726158,CAPB,a,30,2,0.127,rough,1.0,N/A,0.0
124336.0,155109.0,0.8016040332927168,CAPB,a,30,2,0.181,rough,1.0,N/A,0.0
117205.0,146599.0,0.7994938573932974,CAPB,a,30,2,0.258,rough,1.0,N/A,0.0
111566.0,139101.0,0.8020503087684488,CAPB,a,30,2,0.368,rough,1.0,N/A,0.0
105535.0,133343.0,0.791455119503836,CAPB,a,30,2,0.525,rough,1.0,N/A,0.0
107620.0,139133.0,0.7735044885109931,CAPB,a,30,2,0.749,rough,1.0,N/A,0.0
111074.0,148425.0,0.7483510190331818,CAPB,a,30,2,1.07,rough,1.0,N/A,0.0
123854.0,171676.0,0.7214403877070761,CAPB,a,30,2,1.526,rough,1.0,N/A,0.0
133328.0,188142.0,0.7086562277428751,CAPB,a,30,2,2.178,rough,1.0,N/A,0.0
144983.0,206541.0,0.7019574805970727,CAPB,a,30,2,3.108,rough,1.0,N/A,0.0
125987.0,178307.0,0.7065734940299596,CAPB,a,30,2,4.436,rough,1.0,N/A,0.0
112703.0,140952.0,0.7995842556331233,CAPB,a,30,3,0.089,rough,1.0,N/A,0.0
115562.0,143571.0,0.804911855458275,CAPB,a,30,3,0.127,rough,1.0,N/A,0.0
122121.0,151571.0,0.8057016183834639,CAPB,a,30,3,0.181,rough,1.0,N/A,0.0
114655.0,143379.0,0.7996638280361839,CAPB,a,30,3,0.258,rough,1.0,N/A,0.0
109270.0,136564.0,0.800137664391787,CAPB,a,30,3,0.368,rough,1.0,N/A,0.0
103956.0,131361.0,0.791376435928472,CAPB,a,30,3,0.525,rough,1.0,N/A,0.0
106456.0,139105.0,0.7652924050177923,CAPB,a,30,3,0.749,rough,1.0,N/A,0.0
109973.0,147395.0,0.7461107907323857,CAPB,a,30,3,1.07,rough,1.0,N/A,0.0
124186.0,171366.0,0.7246828425708717,CAPB,a,30,3,1.526,rough,1.0,N/A,0.0
133409.0,185999.0,0.7172565443900236,CAPB,a,30,3,2.178,rough,1.0,N/A,0.0
144389.0,205356.0,0.7031155651648844,CAPB,a,30,3,3.108,rough,1.0,N/A,0.0
126323.0,178062.0,0.7094326695196055,CAPB,a,30,3,4.436,rough,1.0,N/A,0.0
125649.0,155202.0,0.8095836393860903,CAPB,a,20,1,0.089,rough,1.0,N/A,0.0
126929.0,158640.0,0.8001071608673727,CAPB,a,20,1,0.127,rough,1.0,N/A,0.0
132286.0,164382.0,0.8047474784343784,CAPB,a,20,1,0.181,rough,1.0,N/A,0.0
126595.0,156468.0,0.8090791727381956,CAPB,a,20,1,0.258,rough,1.0,N/A,0.0
121983.0,151088.0,0.807363920364291,CAPB,a,20,1,0.368,rough,1.0,N/A,0.0
114659.0,141417.0,0.8107865391006739,CAPB,a,20,1,0.525,rough,1.0,N/A,0.0
116575.0,146702.0,0.7946381099098854,CAPB,a,20,1,0.749,rough,1.0,N/A,0.0
119229.0,158843.0,0.7506090919964997,CAPB,a,20,1,1.07,rough,1.0,N/A,0.0
129619.0,177493.0,0.7302766869679368,CAPB,a,20,1,1.526,rough,1.0,N/A,0.0
137138.0,193556.0,0.7085184649403791,CAPB,a,20,1,2.178,rough,1.0,N/A,0.0
148081.0,208446.0,0.7104046131851894,CAPB,a,20,1,3.108,rough,1.0,N/A,0.0
127119.0,177519.0,0.7160867287445287,CAPB,a,20,1,4.436,rough,1.0,N/A,0.0
118747.0,148072.0,0.8019544545896591,CAPB,a,20,2,0.089,rough,1.0,N/A,0.0
121568.0,151378.0,0.8030757441636169,CAPB,a,20,2,0.127,rough,1.0,N/A,0.0
127489.0,158246.0,0.8056380572020778,CAPB,a,20,2,0.181,rough,1.0,N/A,0.0
119977.0,149901.0,0.8003749141099793,CAPB,a,20,2,0.258,rough,1.0,N/A,0.0
113421.0,142135.0,0.7979807929081507,CAPB,a,20,2,0.368,rough,1.0,N/A,0.0
107075.0,135434.0,0.7906064946763738,CAPB,a,20,2,0.525,rough,1.0,N/A,0.0
108569.0,139537.0,0.7780660326651713,CAPB,a,20,2,0.749,rough,1.0,N/A,0.0
111983.0,149643.0,0.7483343691318671,CAPB,a,20,2,1.07,rough,1.0,N/A,0.0
124787.0,173456.0,0.7194158749192879,CAPB,a,20,2,1.526,rough,1.0,N/A,0.0
134419.0,189828.0,0.7081094464462566,CAPB,a,20,2,2.178,rough,1.0,N/A,0.0
145019.0,207199.0,0.6999020265541822,CAPB,a,20,2,3.108,rough,1.0,N/A,0.0
124855.0,177892.0,0.7018584309581094,CAPB,a,20,2,4.436,rough,1.0,N/A,0.0
117408.0,146461.0,0.80163319928172,CAPB,a,20,3,0.089,rough,1.0,N/A,0.0
119602.0,148983.0,0.8027895800191969,CAPB,a,20,3,0.127,rough,1.0,N/A,0.0
124842.0,155323.0,0.8037573314963012,CAPB,a,20,3,0.181,rough,1.0,N/A,0.0
117164.0,147007.0,0.7969960614120416,CAPB,a,20,3,0.258,rough,1.0,N/A,0.0
111511.0,139619.0,0.7986806953208374,CAPB,a,20,3,0.368,rough,1.0,N/A,0.0
105631.0,134697.0,0.7842119720557993,CAPB,a,20,3,0.525,rough,1.0,N/A,0.0
107182.0,139236.0,0.7697865494556005,CAPB,a,20,3,0.749,rough,1.0,N/A,0.0
110198.0,149439.0,0.7374112514136203,CAPB,a,20,3,1.07,rough,1.0,N/A,0.0
124442.0,171923.0,0.7238240375051622,CAPB,a,20,3,1.526,rough,1.0,N/A,0.0
134072.0,188004.0,0.7131337631114232,CAPB,a,20,3,2.178,rough,1.0,N/A,0.0
144261.0,204330.0,0.706019674056673,CAPB,a,20,3,3.108,rough,1.0,N/A,0.0
125046.0,174612.0,0.7161363480173184,CAPB,a,20,3,4.436,rough,1.0,N/A,0.0
147954.0,180534.0,0.8195353783774801,CAPB,b,20,1,0.089,rough,1.0,N/A,0.0
142219.0,171023.0,0.8315782087789362,CAPB,b,20,1,0.127,rough,1.0,N/A,0.0
131759.0,159519.0,0.8259768428839198,CAPB,b,20,1,0.181,rough,1.0,N/A,0.0
112757.0,135902.0,0.8296934555782843,CAPB,b,20,1,0.258,rough,1.0,N/A,0.0
110694.0,135489.0,0.8169962137147665,CAPB,b,20,1,0.368,rough,1.0,N/A,0.0
109697.0,138767.0,0.7905121534658817,CAPB,b,20,1,0.525,rough,1.0,N/A,0.0
115435.0,152005.0,0.7594158086905036,CAPB,b,20,1,0.749,rough,1.0,N/A,0.0
121569.0,163100.0,0.7453648068669528,CAPB,b,20,1,1.07,rough,1.0,N/A,0.0
127956.0,175474.0,0.7292020470269099,CAPB,b,20,1,1.526,rough,1.0,N/A,0.0
144377.0,200311.0,0.7207642116508829,CAPB,b,20,1,2.178,rough,1.0,N/A,0.0
153683.0,211800.0,0.725604343720491,CAPB,b,20,1,3.108,rough,1.0,N/A,0.0
128163.0,177183.0,0.723336888979191,CAPB,b,20,1,4.436,rough,1.0,N/A,0.0
142614.0,178879.0,0.7972651904359931,CAPB,b,20,2,0.089,rough,1.0,N/A,0.0
127870.0,156414.0,0.8175099415653331,CAPB,b,20,2,0.127,rough,1.0,N/A,0.0
121225.0,149722.0,0.8096672499699443,CAPB,b,20,2,0.181,rough,1.0,N/A,0.0
104892.0,127464.0,0.8229147053285634,CAPB,b,20,2,0.258,rough,1.0,N/A,0.0
104059.0,130869.0,0.7951386501004821,CAPB,b,20,2,0.368,rough,1.0,N/A,0.0
105467.0,134771.0,0.7825644982971114,CAPB,b,20,2,0.525,rough,1.0,N/A,0.0
111775.0,146869.0,0.7610523663945421,CAPB,b,20,2,0.749,rough,1.0,N/A,0.0
118022.0,159427.0,0.7402886587591814,CAPB,b,20,2,1.07,rough,1.0,N/A,0.0
124009.0,170910.0,0.7255807149961968,CAPB,b,20,2,1.526,rough,1.0,N/A,0.0
139709.0,197455.0,0.7075485553670456,CAPB,b,20,2,2.178,rough,1.0,N/A,0.0
148766.0,209153.0,0.7112783464736341,CAPB,b,20,2,3.108,rough,1.0,N/A,0.0
124391.0,174940.0,0.7110495026866355,CAPB,b,20,2,4.436,rough,1.0,N/A,0.0
140356.0,174968.0,0.8021809702345571,CAPB,b,20,3,0.089,rough,1.0,N/A,0.0
124882.0,155190.0,0.8047039113344931,CAPB,b,20,3,0.127,rough,1.0,N/A,0.0
118020.0,146381.0,0.8062521775367022,CAPB,b,20,3,0.181,rough,1.0,N/A,0.0
103792.0,126569.0,0.8200428224920794,CAPB,b,20,3,0.258,rough,1.0,N/A,0.0
103412.0,130859.0,0.7902551601341903,CAPB,b,20,3,0.368,rough,1.0,N/A,0.0
104427.0,134010.0,0.7792478173270652,CAPB,b,20,3,0.525,rough,1.0,N/A,0.0
110807.0,146076.0,0.7585571894082532,CAPB,b,20,3,0.749,rough,1.0,N/A,0.0
117605.0,158678.0,0.7411550435473097,CAPB,b,20,3,1.07,rough,1.0,N/A,0.0
123136.0,170787.0,0.7209916445631108,CAPB,b,20,3,1.526,rough,1.0,N/A,0.0
139465.0,194315.0,0.7177263721277307,CAPB,b,20,3,2.178,rough,1.0,N/A,0.0
148695.0,208658.0,0.7126254445072798,CAPB,b,20,3,3.108,rough,1.0,N/A,0.0
124050.0,173674.0,0.7142692631021339,CAPB,b,20,3,4.436,rough,1.0,N/A,0.0
121446.0,149783.0,0.8108129761054326,CAPB,c,0,1,0.089,rough,1.0,N/A,0.0
147918.0,177543.0,0.833139014210642,CAPB,c,0,1,0.127,rough,1.0,N/A,0.0
147900.0,177758.0,0.8320300633445471,CAPB,c,0,1,0.181,rough,1.0,N/A,0.0
139715.0,171397.0,0.8151542909152436,CAPB,c,0,1,0.258,rough,1.0,N/A,0.0
131166.0,161567.0,0.8118365755383216,CAPB,c,0,1,0.368,rough,1.0,N/A,0.0
136059.0,171244.0,0.7945329471397538,CAPB,c,0,1,0.525,rough,1.0,N/A,0.0
134396.0,173605.0,0.7741482100169926,CAPB,c,0,1,0.749,rough,1.0,N/A,0.0
146613.0,194017.0,0.7556708948184953,CAPB,c,0,1,1.07,rough,1.0,N/A,0.0
133004.0,184235.0,0.7219258012864005,CAPB,c,0,1,1.526,rough,1.0,N/A,0.0
141011.0,195573.0,0.7210146594877616,CAPB,c,0,1,2.178,rough,1.0,N/A,0.0
146515.0,201473.0,0.7272190318305679,CAPB,c,0,1,3.108,rough,1.0,N/A,0.0
120194.0,167393.0,0.7180348043227615,CAPB,c,0,1,4.436,rough,1.0,N/A,0.0
113609.0,141929.0,0.800463612087734,CAPB,c,0,2,0.089,rough,1.0,N/A,0.0
138650.0,172001.0,0.8060999645350899,CAPB,c,0,2,0.127,rough,1.0,N/A,0.0
136990.0,170214.0,0.8048104151244904,CAPB,c,0,2,0.181,rough,1.0,N/A,0.0
131422.0,164349.0,0.7996519601579566,CAPB,c,0,2,0.258,rough,1.0,N/A,0.0
125567.0,154024.0,0.8152430790006753,CAPB,c,0,2,0.368,rough,1.0,N/A,0.0
128419.0,162760.0,0.789008355861391,CAPB,c,0,2,0.525,rough,1.0,N/A,0.0
128989.0,164921.0,0.7821259875940602,CAPB,c,0,2,0.749,rough,1.0,N/A,0.0
136877.0,183887.0,0.7443538694959404,CAPB,c,0,2,1.07,rough,1.0,N/A,0.0
127298.0,176482.0,0.7213086887047971,CAPB,c,0,2,1.526,rough,1.0,N/A,0.0
139777.0,194803.0,0.7175300175048639,CAPB,c,0,2,2.178,rough,1.0,N/A,0.0
140147.0,194947.0,0.7188979568805881,CAPB,c,0,2,3.108,rough,1.0,N/A,0.0
118813.0,164565.0,0.7219821954850667,CAPB,c,0,2,4.436,rough,1.0,N/A,0.0
110968.0,138456.0,0.8014676142601259,CAPB,c,0,3,0.089,rough,1.0,N/A,0.0
